dataset_id,title,form_type,category,part,download_url,ordinal,column_name,extracted_at_utc
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,3,FILEREIN,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,4,FILERNAME1,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,5,TAXYEAR,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,6,FILERNAME2,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,7,URL,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,8,SIGOCPYRPNAM,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,9,SIGOCPYRBNBN1,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,10,SIGOCPYRBNBN2,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,11,SIGOCPYRFAAL1,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,12,SIGOCPYRFAAL2,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,13,SIGOCPYRFACI,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,14,SIGOCPYRFAPO,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,15,SIGOCPYRFAPC,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,16,SIGOCAFFRFACO,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,17,SIGOCPYAMOUN,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,18,SIGOCPYPOGOC,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,19,SIGOCPYRFSTA,2026-03-18T19:10:54Z
679696bc141dbd17de689e82,Current Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3A.csv,20,SIGOCPYRRELA,2026-03-18T19:10:54Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,1,TAXPEREND,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,2,TAXPERBEGIN,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,3,FILEREIN,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,4,FILERNAME1,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,5,TAXYEAR,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,6,FILERNAME2,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,7,URL,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,8,PRIMEXEMPURP,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,9,TOTPROSEREXP,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,10,IISOPIII,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,11,PSADPSACCOM,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,12,PRSEACGRANAL,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,13,PRSEACPRSEEX,2026-03-18T19:10:55Z
67cefae870c03882bcff2a7b,Programs,990EZ,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart3Programs.csv,14,PRSEACINFOGR,2026-03-18T19:10:55Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,1,TAXPEREND,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,2,TAXPERBEGIN,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,3,FILEREIN,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,4,FILERNAME1,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,5,TAXYEAR,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,6,MISSION,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,7,URL,2026-03-18T19:10:56Z
679696bc141dbd17de689e26,Mission Statement,990,Missions and Programs,1,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part1Missions.csv,8,FILERNAME2,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,1,TAXPEREND,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,2,TAXPERBEGIN,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,3,FILEREIN,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,4,FILERNAME1,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,5,TAXYEAR,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,6,URL,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,7,ACTIVIDESCRI1,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,8,ACTIVICODEO1,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,9,ACTIVIREVENU1,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,10,ACTIVIGRANTS1,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,11,ACTIVIEXPENS1,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,12,ACTIVIDESCRI2,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,13,ACTIVICODEO2,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,14,ACTIVIREVENU2,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,15,ACTIVIGRANTS2,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,16,ACTIVIEXPENS2,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,17,ACTIVIDESCRI3,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,18,ACTIVICODEO3,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,19,ACTIVIREVENU3,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,20,ACTIVIGRANTS3,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,21,ACTIVIEXPENS3,2026-03-18T19:10:56Z
679696bc141dbd17de689e3d,Programs,990,Missions and Programs,3,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990Part3Programs.csv,22,FILERNAME2,2026-03-18T19:10:56Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,1,TAXPEREND,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,2,TAXPERBEGIN,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,3,FILEREIN,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,4,FILERNAME1,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,5,TAXYEAR,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,6,FILERNAME2,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,7,URL,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,8,SIGOCAFFRBNB1,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,9,SIGOCAFFRBNB2,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,10,SIGOCAFFRFAA1,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,11,SIGOCAFFRFAA2,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,12,SIGOCAFFRFACI,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,13,SIGOCAFFRFAPS,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,14,SIGOCAFFRFAPC,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,15,SIGOCAFFRFACO,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,16,SIGOCAFFAMOU,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,17,SIGOCAFFPOGO,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,18,SIGOCAFFRFSTAT,2026-03-18T19:10:57Z
679696bc141dbd17de689e99,Future Grants,990PF,Grants and Funds,15|14,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990PFPart14Grants3B.csv,19,SIGOCAFFRREL,2026-03-18T19:10:57Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,1,TAXPEREND,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,2,TAXPERBEGIN,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,3,FILEREIN,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,4,FILERNAME1,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,5,TAXYEAR,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,6,FILERNAME2,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,7,URL,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,8,CHPCPSNPERSO,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,9,CHPCPSNBBNLI1,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,10,CHPCPSNBBNLI2,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,11,CHPCPSAALINE1,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,12,CHPCPSAALINE2,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,13,CHPCPSACITY,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,14,CHPCPSASTATE,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,15,CHPCPSAZIPCO,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,16,CHPCPSFALINE1,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,17,CHPCPSFALINE2,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,18,CHPCPFACITY,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,19,CHPCPFASTATE,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,20,CHPCPFAZIPCO,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,21,CHPCPSCOUNTR,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,22,CHPCPSTSERVI,2026-03-18T19:10:58Z
67cefae970c03882bcff2ac0,Contractors,990EZ,Individuals and Relationships,6,https://gt990datalake-analytics-and-datamarts.s3.us-east-1.amazonaws.com/EfileDataMarts/2025_08_29_All_Years_990EZPart6Contractors.csv,23,CHPCPSCOMPEN,2026-03-18T19:10:58Z
