bucket,key,size_bytes,last_modified_utc,layer,family,role,target_family
swb-321-irs990-teos,silver/nccs_bmf/year=2025/nccs_bmf_benchmark_year=2025.parquet,362515,2026-03-23T20:55:23+00:00,silver,nccs_bmf,data,True
swb-321-irs990-teos,silver/nccs_bmf/year=2025/nccs_bmf_exact_year_lookup_year=2025.parquet,36489073,2026-03-23T20:55:24+00:00,silver,nccs_bmf,data,True
swb-321-irs990-teos,silver/nccs_bmf/year=2026/nccs_bmf_benchmark_year=2026.parquet,368473,2026-03-23T20:55:43+00:00,silver,nccs_bmf,data,True
swb-321-irs990-teos,silver/nccs_bmf/year=2026/nccs_bmf_exact_year_lookup_year=2026.parquet,36743777,2026-03-23T20:55:45+00:00,silver,nccs_bmf,data,True
swb-321-irs990-teos,silver/nccs_efile/analysis/documentation/nccs_efile_pipeline.md,15862,2026-05-01T20:53:43+00:00,silver,nccs_efile,documentation,True
swb-321-irs990-teos,silver/nccs_efile/analysis/nccs_efile_analysis_geography_metrics.parquet,21549,2026-04-01T23:10:22+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/analysis/nccs_efile_analysis_variables.parquet,302651,2026-04-01T23:10:20+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/analysis/quality/coverage/nccs_efile_analysis_variable_coverage.csv,14574,2026-05-01T20:53:46+00:00,silver,nccs_efile,coverage,True
swb-321-irs990-teos,silver/nccs_efile/analysis/variable_mappings/nccs_efile_analysis_variable_mapping.md,6386,2026-05-01T20:53:45+00:00,silver,nccs_efile,variable_mapping,True
swb-321-irs990-teos,silver/nccs_efile/comparison/tax_year=2022/efile_vs_core_conflicts_tax_year=2022.csv,472,2026-03-23T21:07:48+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/comparison/tax_year=2022/efile_vs_core_fill_rates_tax_year=2022.csv,1172,2026-03-31T21:18:57+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/comparison/tax_year=2022/efile_vs_core_row_counts_tax_year=2022.csv,731,2026-03-23T21:07:47+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/comparison/tax_year=2022/efile_vs_core_summary_tax_year=2022.json,1584,2026-03-31T21:19:00+00:00,silver,nccs_efile,metadata,True
swb-321-irs990-teos,silver/nccs_efile/tax_year=2022/filter_manifest_tax_year=2022.csv,1514,2026-03-23T21:07:31+00:00,silver,nccs_efile,metadata,True
swb-321-irs990-teos,silver/nccs_efile/tax_year=2022/nccs_efile_benchmark_tax_year=2022.parquet,395113,2026-03-23T21:07:30+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/tax_year=2023/filter_manifest_tax_year=2023.csv,1514,2026-03-23T21:07:34+00:00,silver,nccs_efile,metadata,True
swb-321-irs990-teos,silver/nccs_efile/tax_year=2023/nccs_efile_benchmark_tax_year=2023.parquet,383068,2026-03-23T21:07:32+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/nccs_efile/tax_year=2024/filter_manifest_tax_year=2024.csv,1511,2026-03-23T21:07:37+00:00,silver,nccs_efile,metadata,True
swb-321-irs990-teos,silver/nccs_efile/tax_year=2024/nccs_efile_benchmark_tax_year=2024.parquet,144865,2026-03-23T21:07:35+00:00,silver,nccs_efile,data,True
swb-321-irs990-teos,silver/usa_spending/usaspending_benchmark_awards_consolidated.csv,48907511,2026-04-11T20:55:48+00:00,silver,usa_spending,data,False
swb-321-irs990-teos,silver/usa_spending/usaspending_benchmark_awards_consolidated.parquet,4463493,2026-04-11T20:55:48+00:00,silver,usa_spending,data,False
